property_id,name,type,distance_km,source
P002,Tonk Road Flyover Ramp,highway,8.155,OpenStreetMap
P002,Unnamed,highway,7.872,OpenStreetMap
P002,Tonk Road,highway,7.873,OpenStreetMap
P002,Jaipur - Jodhpur Highway,highway,7.93,OpenStreetMap
P002,Jaipur - Jodhpur Highway,highway,7.926,OpenStreetMap
P002,B2 Bypass Road,highway,7.917,OpenStreetMap
P002,B2 Bypass Road,highway,7.919,OpenStreetMap
P002,Jagatpura Flyover,highway,9.983,OpenStreetMap
P002,Jagatpura Flyover,highway,9.982,OpenStreetMap
P002,Jagatpura Flyover,highway,10.007,OpenStreetMap
P002,Jagatpura Flyover,highway,10.004,OpenStreetMap
P002,Jagatpura Flyover,highway,8.927,OpenStreetMap
P002,Jagatpura Flyover,highway,9.007,OpenStreetMap
P002,Unnamed,highway,6.227,OpenStreetMap
P002,JLN Marg Flyover,highway,6.215,OpenStreetMap
P002,JLN Marg Flyover,highway,6.234,OpenStreetMap
P002,JLN Marg Flyover,highway,5.726,OpenStreetMap
P002,JLN Marg Flyover,highway,5.747,OpenStreetMap
P002,Bhaskar Flyover,highway,5.311,OpenStreetMap
P002,Bhaskar Flyover,highway,5.32,OpenStreetMap
P002,Gopalpura Flyover,highway,5.714,OpenStreetMap
P002,Gopalpura Flyover,highway,5.732,OpenStreetMap
P002,Durgapura Flyover,highway,6.303,OpenStreetMap
P002,Durgapura Flyover,highway,6.315,OpenStreetMap
P002,Durgapura Flyover,highway,7.486,OpenStreetMap
P002,Durgapura Flyover,highway,7.485,OpenStreetMap
P002,Tonk Road Flyover,highway,4.117,OpenStreetMap
P002,Tonk Road Flyover,highway,4.119,OpenStreetMap
P002,Gopalpura Bypass Flyover,highway,4.799,OpenStreetMap
P002,Gopalpura Bypass Flyover,highway,4.813,OpenStreetMap
P002,Gopalpura Bypass Flyover,highway,5.151,OpenStreetMap
P002,Gopalpura Bypass Flyover,highway,5.143,OpenStreetMap
P002,Dadi Ka Phatak Flyover,highway,6.967,OpenStreetMap
P002,Dadi Ka Phatak Flyover,highway,6.968,OpenStreetMap
P002,Dadi Ka Phatak Flyover,highway,6.247,OpenStreetMap
P002,Dadi Ka Phatak Flyover,highway,6.267,OpenStreetMap
P002,Khatipura Road Flyover,highway,4.44,OpenStreetMap
P002,Khatipura Road Flyover,highway,4.504,OpenStreetMap
P002,Khatipura Road Flyover,highway,4.494,OpenStreetMap
P002,Khatipura Road Flyover,highway,4.432,OpenStreetMap
P002,Khasa Kothi Flyover,highway,1.166,OpenStreetMap
P002,Khasa Kothi Flyover,highway,1.449,OpenStreetMap
P002,Khasa Kothi Flyover,highway,1.157,OpenStreetMap
P002,Flyover,highway,9.176,OpenStreetMap
P002,Flyover,highway,9.189,OpenStreetMap
P002,Flyover,highway,9.444,OpenStreetMap
P002,Flyover,highway,9.449,OpenStreetMap
P002,Flyover,highway,9.564,OpenStreetMap
P002,Flyover,highway,9.568,OpenStreetMap
P002,Flyover,highway,9.543,OpenStreetMap
P002,Flyover,highway,9.541,OpenStreetMap
P002,Tonk Road Flyover Ramp,highway,7.804,OpenStreetMap
P002,Tonk Road Flyover Ramp,highway,7.891,OpenStreetMap
P002,Tonk Road Flyover Ramp,highway,7.882,OpenStreetMap
P002,Tonk Road Flyover Ramp,highway,8.008,OpenStreetMap
P002,Tonk Road Flyover Ramp,highway,8.027,OpenStreetMap
P002,Tonk Road Flyover,highway,9.867,OpenStreetMap
P002,Tonk Road Flyover,highway,9.875,OpenStreetMap
P002,Flyover,highway,4.561,OpenStreetMap
P002,Jhotwara Road flyover,highway,4.532,OpenStreetMap
P002,Khatipura Road,highway,4.466,OpenStreetMap
P002,Khatipura Road Flyover,highway,4.469,OpenStreetMap
P002,Jhotwara Road flyover,highway,3.822,OpenStreetMap
P002,Sikar Road,highway,3.424,OpenStreetMap
P002,Acharya Shri Tulsi Setu,highway,0.596,OpenStreetMap
P002,Acharya Shri Tulsi Setu,highway,0.587,OpenStreetMap
P002,Flyover,highway,0.366,OpenStreetMap
P002,Flyover,highway,0.357,OpenStreetMap
P002,Acharya Shri Tulsi Setu,highway,2.377,OpenStreetMap
P002,Acharya Shri Tulsi Setu,highway,3.806,OpenStreetMap
P002,Hilton Exit Flyover Ramp,highway,1.162,OpenStreetMap
P002,Jamwa Ramgarh Road Flyover,highway,5.58,OpenStreetMap
P002,Jamwa Ramgarh Road Flyover,highway,5.589,OpenStreetMap
P002,Jamwa Ramgarh Road,highway,5.435,OpenStreetMap
P002,Jamwa Ramgarh Road Flyover,highway,5.401,OpenStreetMap
P002,Unnamed,highway,8.119,OpenStreetMap
P002,Flyover,highway,8.222,OpenStreetMap
P002,Unnamed,highway,8.109,OpenStreetMap
P002,Flyover,highway,8.211,OpenStreetMap
P002,Flyover,highway,7.845,OpenStreetMap
P002,Flyover,highway,7.834,OpenStreetMap
P002,Unnamed,highway,7.683,OpenStreetMap
P002,Flyover,highway,7.701,OpenStreetMap
P002,Unnamed,highway,7.671,OpenStreetMap
P002,Flyover,highway,7.688,OpenStreetMap
P002,Unnamed,highway,6.01,OpenStreetMap
P002,Flyover,highway,6.022,OpenStreetMap
P002,Unnamed,highway,5.995,OpenStreetMap
P002,Flyover,highway,6.007,OpenStreetMap
P002,Unnamed,highway,6.039,OpenStreetMap
P002,Flyover,highway,6.088,OpenStreetMap
P002,Unnamed,highway,6.054,OpenStreetMap
P002,Flyover,highway,6.101,OpenStreetMap
P002,Unnamed,highway,5.786,OpenStreetMap
P002,Underpass,highway,7.909,OpenStreetMap
P002,Underpass,highway,7.884,OpenStreetMap
P002,Underpass,highway,7.785,OpenStreetMap
P002,Underpass,highway,7.796,OpenStreetMap
P002,Underpass,highway,7.916,OpenStreetMap
P002,Unnamed,highway,3.055,OpenStreetMap
P002,Laxmi Mandir Underpass,highway,3.124,OpenStreetMap
P002,Gurjar Ki Thadi Underpass,highway,3.98,OpenStreetMap
P002,Gurjar Ki Thadi Underpass,highway,4.132,OpenStreetMap
P002,Gurjar Ki Thadi Underpass,highway,4.139,OpenStreetMap
P002,Agra Jaipur-Bikaner Road Underpass,highway,5.195,OpenStreetMap
P002,Agra Jaipur-Bikaner Road Underpass,highway,5.494,OpenStreetMap
P002,Agra Jaipur-Bikaner Road Underpass,highway,5.54,OpenStreetMap
P002,Agra Jaipur Bikaner Road,highway,5.576,OpenStreetMap
P002,Agra Jaipur-Bikaner Road Underpass,highway,5.531,OpenStreetMap
P002,Agra Jaipur-Bikaner Road Underpass,highway,5.164,OpenStreetMap
P002,Underpass,highway,7.886,OpenStreetMap
P002,Underpass,highway,7.897,OpenStreetMap
P002,Underpass,highway,7.912,OpenStreetMap
P002,Underpass,highway,7.919,OpenStreetMap
P002,New Sanganer Road,highway,1.92,OpenStreetMap
P002,Unnamed,highway,1.242,OpenStreetMap
P002,Padao Restaurant,food,3.75,OpenStreetMap
P002,Unnamed,highway,3.34,OpenStreetMap
P002,Unnamed,highway,7.445,OpenStreetMap
P002,Laxmi Mandir Underpass,highway,3.051,OpenStreetMap
P002,Unnamed,highway,3.031,OpenStreetMap
P002,New Sanganer Road,highway,1.705,OpenStreetMap
P002,Unnamed,highway,0.897,OpenStreetMap
P002,Kalwad Road,highway,4.885,OpenStreetMap
P002,Unnamed,highway,4.46,OpenStreetMap
P002,Unnamed,highway,4.454,OpenStreetMap
P002,Unnamed,highway,1.083,OpenStreetMap
P002,"Jamwa Ramgarh Road , JAIPUR",highway,5.875,OpenStreetMap
P002,ajay kirana store,retail,9.408,OpenStreetMap
P002,Tea House,food,4.223,OpenStreetMap
P002,patashi center,food,5.394,OpenStreetMap
P002,IRIS Cafe,food,8.601,OpenStreetMap
P002,Restaurant RZD,food,5.154,OpenStreetMap
P002,Unnamed,highway,5.856,OpenStreetMap
P002,Unnamed,highway,5.875,OpenStreetMap
P002,Unnamed,highway,5.842,OpenStreetMap
P002,Unnamed,highway,5.861,OpenStreetMap
P002,"Amer Road , JAIPUR",highway,6.465,OpenStreetMap
P002,Sikar Road,highway,3.753,OpenStreetMap
P002,Unnamed,highway,3.746,OpenStreetMap
P002,Sirsi Road,highway,9.213,OpenStreetMap
P002,Station Road,highway,2.547,OpenStreetMap
P002,Unnamed,highway,2.498,OpenStreetMap
P002,Ram Mandir Road,highway,1.292,OpenStreetMap
P002,Tonk Road,highway,9.261,OpenStreetMap
P002,Sirsi Road,highway,6.851,OpenStreetMap
P002,Laxmi Mandir Underpass,highway,3.35,OpenStreetMap
P002,Unnamed,highway,0.867,OpenStreetMap
P002,Unnamed,food,5.405,OpenStreetMap
P002,Unnamed,highway,3.222,OpenStreetMap
P002,Gandhi Marg,highway,3.226,OpenStreetMap
P002,Benad Road,highway,6.162,OpenStreetMap
P002,Benad Road,highway,6.164,OpenStreetMap
P002,Unnamed,highway,9.862,OpenStreetMap
P002,Unnamed,highway,9.507,OpenStreetMap
P002,NH11,highway,9.126,OpenStreetMap
P002,NH11,highway,9.068,OpenStreetMap
P002,Nirwan Marg,highway,3.716,OpenStreetMap
P002,Unnamed,highway,3.619,OpenStreetMap
P002,Meera Marg,highway,2.503,OpenStreetMap
P002,Unnamed,highway,2.456,OpenStreetMap
P002,Jhotwara Road,highway,3.802,OpenStreetMap
P002,Jhotwara Road,highway,3.786,OpenStreetMap
P002,Unnamed,highway,3.755,OpenStreetMap
P002,Unnamed,highway,3.77,OpenStreetMap
P002,Jaipur Mall,retail,6.197,OpenStreetMap
P002,Unnamed,highway,7.191,OpenStreetMap
P002,Mirza Ismail Road,highway,1.65,OpenStreetMap
P002,Mirza Ismail Road,highway,1.812,OpenStreetMap
P002,Mirza Ismail Road,highway,1.798,OpenStreetMap
P002,Unnamed,highway,7.401,OpenStreetMap
P002,Unnamed,highway,7.407,OpenStreetMap
P002,Unnamed,highway,7.354,OpenStreetMap
P002,Unnamed,highway,7.363,OpenStreetMap
P002,Unnamed,highway,2.524,OpenStreetMap
P002,Unnamed,highway,2.617,OpenStreetMap
P002,Narayan Singh Road,highway,2.754,OpenStreetMap
P002,Mirza Ismail Road,highway,1.971,OpenStreetMap
P002,Mirza Ismail Road,highway,2.089,OpenStreetMap
P002,Kalwad Road,highway,4.897,OpenStreetMap
P002,Kalwad Road,highway,4.841,OpenStreetMap
P002,Unnamed,highway,4.88,OpenStreetMap
P002,Unnamed,highway,9.49,OpenStreetMap
P002,Unnamed,highway,9.468,OpenStreetMap
P002,Unnamed,highway,9.47,OpenStreetMap
P002,Ram Mandir Road,highway,1.558,OpenStreetMap
P002,Ram Mandir Road,highway,1.487,OpenStreetMap
P002,Ram Mandir Road,highway,1.541,OpenStreetMap
P002,Ram Mandir Road,highway,1.537,OpenStreetMap
P002,Ram Mandir Road,highway,1.544,OpenStreetMap
P002,Ram Mandir Road,highway,1.541,OpenStreetMap
P002,Unnamed,highway,5.735,OpenStreetMap
P002,Unnamed,highway,5.722,OpenStreetMap
P002,Unnamed,highway,5.713,OpenStreetMap
P002,Calgiri Road,highway,5.932,OpenStreetMap
P002,Calgiri Road,highway,5.86,OpenStreetMap
P002,Calgiri Road,highway,5.929,OpenStreetMap
P002,Calgiri Road,highway,5.938,OpenStreetMap
P002,Calgiri Road,highway,5.866,OpenStreetMap
P002,Calgiri Road,highway,6.324,OpenStreetMap
P002,Agra Jaipur Bikaner Road,highway,9.658,OpenStreetMap
P002,Agra Jaipur Bikaner Road,highway,9.646,OpenStreetMap
P002,Agra Jaipur Bikaner Road,highway,10.569,OpenStreetMap
P002,Agra Jaipur Bikaner Road,highway,9.644,OpenStreetMap
P002,Agra Jaipur Bikaner Road,highway,10.578,OpenStreetMap
P002,Mirza Ismail Road,highway,1.838,OpenStreetMap
P002,Mirza Ismail Road,highway,1.862,OpenStreetMap
P003,Papaya Nursery,retail,5.974,OpenStreetMap
P003,Nashik Road,railway,7.991,OpenStreetMap
P003,Vaibhav Gardens,food,3.446,OpenStreetMap
P003,Maruti Service Centre,retail,2.309,OpenStreetMap
P003,Mainland China,food,0.586,OpenStreetMap
P003,Tandoor Junction,food,0.475,OpenStreetMap
P003,Wasan Automobiles,retail,0.566,OpenStreetMap
P003,Mahindra First Choice,retail,0.802,OpenStreetMap
P003,Mehfil,food,0.848,OpenStreetMap
P003,Wasan Toyota  Showroom,retail,4.1,OpenStreetMap
P003,Jitendra Motors Mahindra Showroom,retail,4.611,OpenStreetMap
P003,Domino's,food,3.069,OpenStreetMap
P003,McDonald's,food,2.249,OpenStreetMap
P003,Regal Saloon,retail,2.072,OpenStreetMap
P003,Chool,food,0.642,OpenStreetMap
P003,Sagar Sweets,retail,0.96,OpenStreetMap
P003,Kulkarni's Pav Bhaji,food,1.731,OpenStreetMap
P003,Raj Medical,retail,1.772,OpenStreetMap
P003,Big Bazzar,retail,2.227,OpenStreetMap
P003,Pizza Hut,food,2.576,OpenStreetMap
P003,KFC,food,2.555,OpenStreetMap
P003,Viju's Dabeli & Pizza,food,2.508,OpenStreetMap
P003,Tuljai Misal,food,2.493,OpenStreetMap
P003,Cafe Xpress,food,2.564,OpenStreetMap
P003,Campus Choice Bakers,food,2.56,OpenStreetMap
P003,Unnamed,retail,6.574,OpenStreetMap
P003,Unnamed,retail,1.345,OpenStreetMap
P003,Unnamed,retail,4.44,OpenStreetMap
P003,Unnamed,food,3.273,OpenStreetMap
P003,Unnamed,food,3.341,OpenStreetMap
P003,Unnamed,retail,1.856,OpenStreetMap
P003,Unnamed,retail,2.078,OpenStreetMap
P003,Unnamed,food,2.145,OpenStreetMap
P003,Unnamed,retail,2.178,OpenStreetMap
P003,Unnamed,retail,2.008,OpenStreetMap
P003,Unnamed,food,1.745,OpenStreetMap
P003,Unnamed,food,1.712,OpenStreetMap
P003,Unnamed,food,1.697,OpenStreetMap
P003,Unnamed,retail,1.792,OpenStreetMap
P003,Unnamed,retail,1.821,OpenStreetMap
P003,Unnamed,food,1.875,OpenStreetMap
P003,Unnamed,food,2.256,OpenStreetMap
P003,Unnamed,retail,1.963,OpenStreetMap
P003,Unnamed,retail,1.731,OpenStreetMap
P003,Annapurna,food,1.725,OpenStreetMap
P003,Unnamed,food,1.823,OpenStreetMap
P003,Unnamed,retail,1.796,OpenStreetMap
P003,Unnamed,retail,1.761,OpenStreetMap
P003,Unnamed,food,1.813,OpenStreetMap
P003,Unnamed,retail,1.706,OpenStreetMap
P003,Unnamed,retail,1.798,OpenStreetMap
P003,Unnamed,food,1.898,OpenStreetMap
P003,Cafe Coffee Day,food,1.357,OpenStreetMap
P003,Unnamed,food,1.93,OpenStreetMap
P003,Unnamed,retail,1.771,OpenStreetMap
P003,Unnamed,food,1.847,OpenStreetMap
P003,Unnamed,food,1.82,OpenStreetMap
P003,Unnamed,food,1.336,OpenStreetMap
P003,Unnamed,retail,1.929,OpenStreetMap
P003,Unnamed,retail,1.769,OpenStreetMap
P003,Honda,retail,0.755,OpenStreetMap
P003,Kopa Kabana's,food,1.686,OpenStreetMap
P003,Saundarya Bangle And General Store,retail,5.446,OpenStreetMap
P003,Ayush Traders,retail,5.4,OpenStreetMap
P003,Shakunta Bangles,retail,5.485,OpenStreetMap
P003,Amit Wines,retail,5.468,OpenStreetMap
P003,Raj Sweets,retail,5.35,OpenStreetMap
P003,Cafe Cremé,food,3.425,OpenStreetMap
P003,Veg Aroma,food,4.3,OpenStreetMap
P003,Krishna Textile Market,retail,5.171,OpenStreetMap
P003,Hotel Blue Leaf,food,5.261,OpenStreetMap
P003,Curry Leaves,food,3.569,OpenStreetMap
P003,Roadside Wraps,food,3.597,OpenStreetMap
P003,Tadka Tiffin Mess,food,3.629,OpenStreetMap
P003,Unnamed,retail,2.28,OpenStreetMap
P003,Sagar Sweets,retail,1.924,OpenStreetMap
P003,Javed Habib Hair and Beauty Salon,retail,1.989,OpenStreetMap
P003,Samradni Caterers,food,1.115,OpenStreetMap
P003,Nasik Tiffins,food,5.199,OpenStreetMap
P003,Luscious Layers,food,3.166,OpenStreetMap
P003,Palm Shells,food,3.837,OpenStreetMap
P003,Tigtag Mens Clothing,retail,3.13,OpenStreetMap
P003,Diamond And Gems Business,retail,3.613,OpenStreetMap
P003,Hotel Papillon,food,7.542,OpenStreetMap
P003,Serene Yard,food,2.351,OpenStreetMap
P003,Spice Route,food,4.734,OpenStreetMap
P003,Car Mall,retail,5.06,OpenStreetMap
P003,Muhs Canteen,food,9.917,OpenStreetMap
P003,Milk Dairy,retail,2.888,OpenStreetMap
P003,Daulat Medical,retail,2.792,OpenStreetMap
P003,Sugras,food,4.528,OpenStreetMap
P003,The Liquor Embassy,retail,3.241,OpenStreetMap
P003,Amma’s Tiffin,food,3.231,OpenStreetMap
P003,Unnamed,food,1.028,OpenStreetMap
P003,Maharashtra Darbar,food,5.847,OpenStreetMap
P003,Namaste Nashik,food,2.196,OpenStreetMap
P003,Budha Halwai,retail,1.834,OpenStreetMap
P003,Budha Halwai Jilebiwale,retail,1.833,OpenStreetMap
P003,Mangoville Misal Nashik,food,5.333,OpenStreetMap
P003,Unnamed,retail,6.493,OpenStreetMap
P003,Chicago Pizza,food,3.268,OpenStreetMap
P003,Vishal Electricals,retail,3.25,OpenStreetMap
P003,Shawarma Bites,food,3.264,OpenStreetMap
P003,Rasa,food,9.892,OpenStreetMap
P003,The Tasting Room,food,9.792,OpenStreetMap
P003,The Bodega,food,9.725,OpenStreetMap
P003,The SSK World Club,food,6.487,OpenStreetMap
P003,Moti Mahal,food,4.65,OpenStreetMap
P003,Rushabh Honda,retail,4.451,OpenStreetMap
P003,Jitendr Vihals MG,retail,4.565,OpenStreetMap
P003,Sita Maa Rasoi,food,2.595,OpenStreetMap
P003,Vighnaharta Enterprises,retail,5.745,OpenStreetMap
P003,New India Electricals,retail,5.742,OpenStreetMap
P003,Kaka Ka Dhaba,food,1.955,OpenStreetMap
P003,Hari Om Dhaba,food,1.726,OpenStreetMap
P003,Unnamed,food,4.355,OpenStreetMap
P003,Maruti Suzuki,retail,6.38,OpenStreetMap
P003,Unnamed,food,5.879,OpenStreetMap
P003,McDonald's,food,4.314,OpenStreetMap
P003,Shivsagar,food,4.186,OpenStreetMap
P003,KFC,food,4.404,OpenStreetMap
P003,Hotel Santosh Café,food,4.419,OpenStreetMap
P003,Unnamed,retail,7.944,OpenStreetMap
P003,Unnamed,retail,7.952,OpenStreetMap
P003,Unnamed,retail,7.947,OpenStreetMap
P003,Unnamed,retail,7.941,OpenStreetMap
P003,Unnamed,retail,7.949,OpenStreetMap
P003,Unnamed,retail,7.946,OpenStreetMap
P003,Unnamed,retail,7.95,OpenStreetMap
P003,Unnamed,retail,7.943,OpenStreetMap
P003,Nidhi Travels,retail,7.299,OpenStreetMap
P003,Mitali Collection,retail,7.293,OpenStreetMap
P003,Park Mens Wear,retail,7.286,OpenStreetMap
P003,My Phone,retail,7.302,OpenStreetMap
P003,Tyzer,retail,7.308,OpenStreetMap
P003,Lenskart,retail,7.328,OpenStreetMap
P003,Shri Mahapragya,retail,7.336,OpenStreetMap
P003,Bhatia's,retail,7.378,OpenStreetMap
P003,Zahara Traders & Suppliers,retail,8.112,OpenStreetMap
P003,Mahanand Milk Stall,retail,8.084,OpenStreetMap
P003,Ms R. B. Patil & Sons Tea & Snacks Stall,retail,8.074,OpenStreetMap
P003,A.J.S Pure Veg Restaurant,food,8.019,OpenStreetMap
P003,Mobile & Accessories Junction,retail,7.988,OpenStreetMap
P003,Saijyoti Khadi and Garment,retail,7.984,OpenStreetMap
P003,P. V. Bhosle Fruits & Fruit Juice,retail,8.025,OpenStreetMap
P003,P. V. Bhosle Fruits & Fruit Juice,retail,8.015,OpenStreetMap
P003,New Suman Hardware,retail,5.808,OpenStreetMap
P003,Datar Auto Battery,retail,5.629,OpenStreetMap
P003,Praveen Kirana Wholesale and Retail,retail,5.628,OpenStreetMap
P003,Salasar Trading,retail,5.672,OpenStreetMap
P003,Shri Krushna Sweets,retail,5.667,OpenStreetMap
P003,Saiba Amruttulaya,food,5.666,OpenStreetMap
P003,New Star Mobile,retail,5.734,OpenStreetMap
P003,New Star Collection,retail,5.74,OpenStreetMap
P003,R. K. Mobile Shop,retail,5.747,OpenStreetMap
P003,Sarkar Men's Wear,retail,5.747,OpenStreetMap
P003,Selection Collection,retail,5.749,OpenStreetMap
P003,Delhi Collection,retail,5.753,OpenStreetMap
P003,Rehan E-Services,retail,5.751,OpenStreetMap
P003,Famous Collection,retail,5.756,OpenStreetMap
P003,Asif Traders Eggs and Chicken,retail,5.759,OpenStreetMap
P003,Bombay Collection,retail,5.761,OpenStreetMap
P003,New Mumbai Fashion Sale,retail,5.765,OpenStreetMap
P003,Mane Chinese Corner,food,5.826,OpenStreetMap
P003,SS Mobile,retail,5.834,OpenStreetMap
P003,Amol Kirana Stores,retail,5.822,OpenStreetMap
P003,Dhanya Bhandar,retail,5.825,OpenStreetMap
P003,A S Collection,retail,5.842,OpenStreetMap
P003,MH15 Collection and Mens Wear,retail,5.844,OpenStreetMap
P003,R. P. Mobile,retail,5.847,OpenStreetMap
P003,Arman Traders,retail,5.854,OpenStreetMap
P003,Asian Hardware,retail,5.66,OpenStreetMap
P003,Khan Cushion and Furniture,retail,5.662,OpenStreetMap
P003,Golden Furniture,retail,5.672,OpenStreetMap
P003,New Asrar Kirana,retail,5.62,OpenStreetMap
P003,Navkar Industries,retail,5.269,OpenStreetMap
P003,Swaraj Amruttulya,food,4.95,OpenStreetMap
P003,Sai Hairdressers,retail,4.944,OpenStreetMap
P003,Shubhda Kirana and General Stores,retail,4.864,OpenStreetMap
P003,Sairaj Dhanya Bhadar,retail,4.877,OpenStreetMap
P003,Devaj Hair Craft,retail,4.875,OpenStreetMap
P003,Kotkar Sales Corporation,retail,4.872,OpenStreetMap
P003,New Fresh Bakers,retail,4.879,OpenStreetMap
P003,Unnamed,retail,4.88,OpenStreetMap
P003,Lakshmi Jewellers,retail,4.88,OpenStreetMap
P003,Jay Dresses and Sarees,retail,4.882,OpenStreetMap
P003,Shuriya Amruttulya,food,4.886,OpenStreetMap
P003,New Vardhan Mobile,retail,4.896,OpenStreetMap
P003,A. S. Mobile Accessories and Spare Parts,retail,4.904,OpenStreetMap
P003,Matoshri Dhanya and Kirana,retail,4.911,OpenStreetMap
P003,Desha,food,7.154,OpenStreetMap
P003,MR.DIY,retail,4.712,OpenStreetMap
P003,Burger King,food,4.553,OpenStreetMap
P003,Reliance Digital,retail,4.279,OpenStreetMap
P003,Zudio (Burkule Hall),retail,3.728,OpenStreetMap
P003,Chotu Kolhapuri,food,3.474,OpenStreetMap
P003,Jeans Junction,retail,3.474,OpenStreetMap
P003,Chirag Biryani,food,3.468,OpenStreetMap
P003,Pradatta Medical Store,retail,3.484,OpenStreetMap
P003,Biryani House,food,3.47,OpenStreetMap
P003,Om Stationers,retail,3.48,OpenStreetMap
P003,Archit Zerox,retail,3.251,OpenStreetMap
P003,The Brew House,food,3.323,OpenStreetMap
P003,OM Xerox Centre,retail,2.85,OpenStreetMap
P003,Dhiraj stationery Book store,retail,3.034,OpenStreetMap
P003,The Calisto multi Cuisine restaurant,food,5.097,OpenStreetMap
P003,D Mart,retail,4.256,OpenStreetMap
P003,Two Sister Kitchen and Cafe,food,4.297,OpenStreetMap
P003,Nashik Lunch Home,food,4.307,OpenStreetMap
P003,Madhur Food Plaza,retail,4.304,OpenStreetMap
P003,Vinayaka - Veg & Non Veg,food,4.311,OpenStreetMap
P003,SS Mobile,retail,4.36,OpenStreetMap
P003,kaka ka shop,food,9.988,OpenStreetMap
P003,Anand kirana store,retail,8.163,OpenStreetMap
P003,Akash kirana store,retail,8.13,OpenStreetMap
P003,Shekhar Kirana store,retail,8.138,OpenStreetMap
P003,Unnamed,highway,7.258,OpenStreetMap
P003,Old Agra Road,highway,2.7,OpenStreetMap
P003,Unnamed,highway,3.87,OpenStreetMap
P003,Pathardi Road,highway,5.444,OpenStreetMap
P003,Ambad Satpur Link Road,highway,5.58,OpenStreetMap
P003,Gangapur-Satpur Link Road,highway,6.902,OpenStreetMap
P003,Trimbak Road,highway,6.208,OpenStreetMap
P003,Pune Nashik Highway,highway,1.44,OpenStreetMap
P003,Tilak Road,highway,1.8,OpenStreetMap
P003,Ahilyabai Holkar Bridge,highway,2.355,OpenStreetMap
P003,Unnamed,highway,3.252,OpenStreetMap
P003,Ambad Link Road (M17),highway,3.21,OpenStreetMap
P003,Tilak Road,highway,1.545,OpenStreetMap
P003,Trimbak Road,highway,0.981,OpenStreetMap
P003,Ambad Satpur Link Road,highway,5.889,OpenStreetMap
P003,Ambad Satpur Link Road,highway,5.865,OpenStreetMap
P003,Dindori Road,highway,4.26,OpenStreetMap
P003,Unnamed,highway,3.758,OpenStreetMap
P003,Unnamed,highway,6.263,OpenStreetMap
P003,Tilak Road,highway,2.174,OpenStreetMap
P003,Jail Road,highway,7.417,OpenStreetMap
P003,Unnamed,highway,2.813,OpenStreetMap
P003,Old Agra Road,highway,2.291,OpenStreetMap
P003,Tilak Road,highway,1.147,OpenStreetMap
P003,Unnamed,highway,2.219,OpenStreetMap
P003,Old Agra Road,highway,2.419,OpenStreetMap
P003,Ahilyabai Holkar Road,highway,0.083,OpenStreetMap
P003,Unnamed,highway,3.495,OpenStreetMap
P003,Unnamed,highway,0.671,OpenStreetMap
P003,Pujya Ravi Shankar Marg,highway,3.037,OpenStreetMap
P003,Unnamed,highway,6.879,OpenStreetMap
P003,SH26,highway,8.524,OpenStreetMap
P003,Bhabha Nagar Road,highway,0.948,OpenStreetMap
P003,Bhujbal Farm Road,highway,1.544,OpenStreetMap
P003,Gangapur Road,highway,9.446,OpenStreetMap
P003,Lam Road,highway,10.207,OpenStreetMap
P003,SH26,highway,9.065,OpenStreetMap
P003,College road,highway,2.011,OpenStreetMap
P003,Canada Corner Link Road,highway,1.939,OpenStreetMap
P003,Unnamed,highway,11.511,OpenStreetMap
P003,Unnamed,highway,11.507,OpenStreetMap
P003,Nashik Pune Highway Flyover,highway,7.987,OpenStreetMap
P003,Pune Nashik Road,highway,9.785,OpenStreetMap
P003,Nashik Pune Highway,highway,4.565,OpenStreetMap
P003,Mahatma Nagar Link Road,highway,3.139,OpenStreetMap
P003,Unnamed,highway,3.367,OpenStreetMap
P003,Tapovan Road,highway,3.082,OpenStreetMap
P003,Nashik Pune Highway,highway,2.214,OpenStreetMap
P003,Wadala Road,highway,1.386,OpenStreetMap
P003,Unnamed,highway,1.601,OpenStreetMap
P003,Unnamed,highway,0.728,OpenStreetMap
P003,Unnamed,highway,2.102,OpenStreetMap
P003,Trimbak Road,highway,0.811,OpenStreetMap
P003,Canal Link Road,highway,2.226,OpenStreetMap
P003,Ambad Police Station Road,highway,3.386,OpenStreetMap
P003,Maharana Pratap Chowk Road,highway,2.41,OpenStreetMap
P003,Unnamed,highway,2.376,OpenStreetMap
P003,Mahatmanagar Link Road,highway,3.397,OpenStreetMap
P003,Unnamed,highway,3.641,OpenStreetMap
P003,Unnamed,highway,6.552,OpenStreetMap
P003,Meri-Rasbihari Link Road,highway,6.044,OpenStreetMap
P003,Takli Road,highway,4.641,OpenStreetMap
P003,Unnamed,highway,1.817,OpenStreetMap
P003,SH 30,highway,10.222,OpenStreetMap
P003,Unnamed,highway,7.869,OpenStreetMap
P003,Unnamed,highway,8.022,OpenStreetMap
P003,Nashik Road Railway Station Exit,highway,7.75,OpenStreetMap
P003,Unnamed,highway,3.773,OpenStreetMap
P003,DK Nagar Road,highway,3.948,OpenStreetMap
P003,Mhasrul Adgaon Road,highway,7.145,OpenStreetMap
P003,Trimbak Road,highway,4.55,OpenStreetMap
P003,Unnamed,highway,4.249,OpenStreetMap
P003,Unnamed,highway,5.255,OpenStreetMap
P003,Unnamed,highway,7.084,OpenStreetMap
P003,वडाळा रस्ता,highway,1.386,OpenStreetMap
P003,Unnamed,highway,6.856,OpenStreetMap
